fname,source,car_horn,car_passing,engine,siren,speech
159745-8-1-7.wav,urbansound8k,0,0,0,1,0
159747-8-0-0.wav,urbansound8k,0,0,0,1,0
159747-8-0-1.wav,urbansound8k,0,0,0,1,0
159747-8-0-10.wav,urbansound8k,0,0,0,1,0
159747-8-0-11.wav,urbansound8k,0,0,0,1,0
159747-8-0-12.wav,urbansound8k,0,0,0,1,0
159747-8-0-13.wav,urbansound8k,0,0,0,1,0
159747-8-0-14.wav,urbansound8k,0,0,0,1,0
159747-8-0-15.wav,urbansound8k,0,0,0,1,0
159747-8-0-16.wav,urbansound8k,0,0,0,1,0
159747-8-0-17.wav,urbansound8k,0,0,0,1,0
159747-8-0-18.wav,urbansound8k,0,0,0,1,0
159747-8-0-19.wav,urbansound8k,0,0,0,1,0
159747-8-0-2.wav,urbansound8k,0,0,0,1,0
159747-8-0-20.wav,urbansound8k,0,0,0,1,0
159747-8-0-21.wav,urbansound8k,0,0,0,1,0
159747-8-0-3.wav,urbansound8k,0,0,0,1,0
159747-8-0-4.wav,urbansound8k,0,0,0,1,0
159747-8-0-5.wav,urbansound8k,0,0,0,1,0
159747-8-0-6.wav,urbansound8k,0,0,0,1,0
159747-8-0-7.wav,urbansound8k,0,0,0,1,0
159747-8-0-8.wav,urbansound8k,0,0,0,1,0
159747-8-0-9.wav,urbansound8k,0,0,0,1,0
159748-8-0-0.wav,urbansound8k,0,0,0,1,0
159748-8-0-1.wav,urbansound8k,0,0,0,1,0
159748-8-0-2.wav,urbansound8k,0,0,0,1,0
159748-8-0-3.wav,urbansound8k,0,0,0,1,0
159748-8-0-4.wav,urbansound8k,0,0,0,1,0
159748-8-0-5.wav,urbansound8k,0,0,0,1,0
159748-8-0-6.wav,urbansound8k,0,0,0,1,0
159748-8-0-7.wav,urbansound8k,0,0,0,1,0
159748-8-0-8.wav,urbansound8k,0,0,0,1,0
159748-8-0-9.wav,urbansound8k,0,0,0,1,0
159748-8-1-0.wav,urbansound8k,0,0,0,1,0
159748-8-2-0.wav,urbansound8k,0,0,0,1,0
159748-8-2-1.wav,urbansound8k,0,0,0,1,0
159748-8-2-2.wav,urbansound8k,0,0,0,1,0
159748-8-2-3.wav,urbansound8k,0,0,0,1,0
159748-8-2-4.wav,urbansound8k,0,0,0,1,0
159748-8-2-5.wav,urbansound8k,0,0,0,1,0
159748-8-2-6.wav,urbansound8k,0,0,0,1,0
159748-8-2-7.wav,urbansound8k,0,0,0,1,0
159748-8-2-8.wav,urbansound8k,0,0,0,1,0
159750-8-0-0.wav,urbansound8k,0,0,0,1,0
159750-8-0-1.wav,urbansound8k,0,0,0,1,0
159750-8-0-2.wav,urbansound8k,0,0,0,1,0
159750-8-0-3.wav,urbansound8k,0,0,0,1,0
159750-8-0-4.wav,urbansound8k,0,0,0,1,0
159750-8-0-5.wav,urbansound8k,0,0,0,1,0
159750-8-0-6.wav,urbansound8k,0,0,0,1,0
159750-8-0-7.wav,urbansound8k,0,0,0,1,0
159750-8-0-8.wav,urbansound8k,0,0,0,1,0
159751-8-0-0.wav,urbansound8k,0,0,0,1,0
159751-8-0-1.wav,urbansound8k,0,0,0,1,0
159751-8-0-10.wav,urbansound8k,0,0,0,1,0
159751-8-0-11.wav,urbansound8k,0,0,0,1,0
159751-8-0-12.wav,urbansound8k,0,0,0,1,0
159751-8-0-13.wav,urbansound8k,0,0,0,1,0
159751-8-0-14.wav,urbansound8k,0,0,0,1,0
159751-8-0-15.wav,urbansound8k,0,0,0,1,0
159751-8-0-16.wav,urbansound8k,0,0,0,1,0
159751-8-0-17.wav,urbansound8k,0,0,0,1,0
159751-8-0-18.wav,urbansound8k,0,0,0,1,0
159751-8-0-19.wav,urbansound8k,0,0,0,1,0
159751-8-0-2.wav,urbansound8k,0,0,0,1,0
159751-8-0-20.wav,urbansound8k,0,0,0,1,0
159751-8-0-21.wav,urbansound8k,0,0,0,1,0
159751-8-0-3.wav,urbansound8k,0,0,0,1,0
159751-8-0-4.wav,urbansound8k,0,0,0,1,0
159751-8-0-5.wav,urbansound8k,0,0,0,1,0
159751-8-0-6.wav,urbansound8k,0,0,0,1,0
159751-8-0-7.wav,urbansound8k,0,0,0,1,0
159751-8-0-8.wav,urbansound8k,0,0,0,1,0
159751-8-0-9.wav,urbansound8k,0,0,0,1,0
159752-8-0-0.wav,urbansound8k,0,0,0,1,0
159752-8-0-1.wav,urbansound8k,0,0,0,1,0
159752-8-0-10.wav,urbansound8k,0,0,0,1,0
159752-8-0-11.wav,urbansound8k,0,0,0,1,0
159752-8-0-12.wav,urbansound8k,0,0,0,1,0
159752-8-0-2.wav,urbansound8k,0,0,0,1,0
159752-8-0-3.wav,urbansound8k,0,0,0,1,0
159752-8-0-4.wav,urbansound8k,0,0,0,1,0
159752-8-0-5.wav,urbansound8k,0,0,0,1,0
159752-8-0-6.wav,urbansound8k,0,0,0,1,0
159752-8-0-7.wav,urbansound8k,0,0,0,1,0
159752-8-0-8.wav,urbansound8k,0,0,0,1,0
159752-8-0-9.wav,urbansound8k,0,0,0,1,0
159752-8-1-0.wav,urbansound8k,0,0,0,1,0
159752-8-2-0.wav,urbansound8k,0,0,0,1,0
159752-8-2-1.wav,urbansound8k,0,0,0,1,0
159752-8-2-2.wav,urbansound8k,0,0,0,1,0
159752-8-2-3.wav,urbansound8k,0,0,0,1,0
159753-8-0-0.wav,urbansound8k,0,0,0,1,0
159753-8-0-1.wav,urbansound8k,0,0,0,1,0
159753-8-0-2.wav,urbansound8k,0,0,0,1,0
159753-8-0-3.wav,urbansound8k,0,0,0,1,0
159753-8-0-4.wav,urbansound8k,0,0,0,1,0
159753-8-0-5.wav,urbansound8k,0,0,0,1,0
159753-8-0-6.wav,urbansound8k,0,0,0,1,0
159754-8-0-0.wav,urbansound8k,0,0,0,1,0
159754-8-1-0.wav,urbansound8k,0,0,0,1,0
159754-8-2-0.wav,urbansound8k,0,0,0,1,0
159754-8-3-0.wav,urbansound8k,0,0,0,1,0
159754-8-4-0.wav,urbansound8k,0,0,0,1,0
159755-8-0-0.wav,urbansound8k,0,0,0,1,0
159755-8-0-1.wav,urbansound8k,0,0,0,1,0
159755-8-0-2.wav,urbansound8k,0,0,0,1,0
159755-8-0-3.wav,urbansound8k,0,0,0,1,0
161010-1-0-0.wav,urbansound8k,1,0,0,0,0
161010-1-1-0.wav,urbansound8k,1,0,0,0,0
161010-1-2-0.wav,urbansound8k,1,0,0,0,0
161010-1-3-0.wav,urbansound8k,1,0,0,0,0
162540-1-0-0.wav,urbansound8k,1,0,0,0,0
162540-1-1-0.wav,urbansound8k,1,0,0,0,0
162540-1-2-0.wav,urbansound8k,1,0,0,0,0
162541-1-0-0.wav,urbansound8k,1,0,0,0,0
162541-1-1-0.wav,urbansound8k,1,0,0,0,0
162541-1-2-0.wav,urbansound8k,1,0,0,0,0
162702-1-0-0.wav,urbansound8k,1,0,0,0,0
162702-1-1-0.wav,urbansound8k,1,0,0,0,0
162703-1-0-0.wav,urbansound8k,1,0,0,0,0
162728-1-0-0.wav,urbansound8k,1,0,0,0,0
164053-8-0-0.wav,urbansound8k,0,0,0,1,0
164053-8-1-0.wav,urbansound8k,0,0,0,1,0
164053-8-2-0.wav,urbansound8k,0,0,0,1,0
164053-8-2-1.wav,urbansound8k,0,0,0,1,0
164053-8-2-2.wav,urbansound8k,0,0,0,1,0
164053-8-2-3.wav,urbansound8k,0,0,0,1,0
164053-8-3-0.wav,urbansound8k,0,0,0,1,0
164625-1-0-0.wav,urbansound8k,1,0,0,0,0
164626-1-0-0.wav,urbansound8k,1,0,0,0,0
164627-1-0-0.wav,urbansound8k,1,0,0,0,0
164782-8-0-0.wav,urbansound8k,0,0,0,1,0
164782-8-0-1.wav,urbansound8k,0,0,0,1,0
164782-8-0-2.wav,urbansound8k,0,0,0,1,0
164782-8-0-3.wav,urbansound8k,0,0,0,1,0
164782-8-0-4.wav,urbansound8k,0,0,0,1,0
164782-8-0-5.wav,urbansound8k,0,0,0,1,0
164782-8-0-6.wav,urbansound8k,0,0,0,1,0
164782-8-0-7.wav,urbansound8k,0,0,0,1,0
165166-8-0-0.wav,urbansound8k,0,0,0,1,0
165166-8-0-1.wav,urbansound8k,0,0,0,1,0
165166-8-0-2.wav,urbansound8k,0,0,0,1,0
165166-8-0-3.wav,urbansound8k,0,0,0,1,0
165166-8-0-4.wav,urbansound8k,0,0,0,1,0
165166-8-0-5.wav,urbansound8k,0,0,0,1,0
165166-8-0-6.wav,urbansound8k,0,0,0,1,0
165166-8-0-7.wav,urbansound8k,0,0,0,1,0
165166-8-0-8.wav,urbansound8k,0,0,0,1,0
166101-5-0-0.wav,urbansound8k,0,0,1,0,0
166101-5-0-1.wav,urbansound8k,0,0,1,0,0
166101-5-0-2.wav,urbansound8k,0,0,1,0,0
166101-5-0-3.wav,urbansound8k,0,0,1,0,0
166101-5-1-0.wav,urbansound8k,0,0,1,0,0
166101-5-2-0.wav,urbansound8k,0,0,1,0,0
166101-5-2-1.wav,urbansound8k,0,0,1,0,0
166101-5-2-2.wav,urbansound8k,0,0,1,0,0
166101-5-2-3.wav,urbansound8k,0,0,1,0,0
166101-5-2-4.wav,urbansound8k,0,0,1,0,0
166101-5-3-0.wav,urbansound8k,0,0,1,0,0
16692-5-0-0.wav,urbansound8k,0,0,1,0,0
16692-5-0-1.wav,urbansound8k,0,0,1,0,0
16692-5-0-10.wav,urbansound8k,0,0,1,0,0
16692-5-0-2.wav,urbansound8k,0,0,1,0,0
16692-5-0-3.wav,urbansound8k,0,0,1,0,0
16692-5-0-4.wav,urbansound8k,0,0,1,0,0
16692-5-0-5.wav,urbansound8k,0,0,1,0,0
16692-5-0-6.wav,urbansound8k,0,0,1,0,0
16692-5-0-7.wav,urbansound8k,0,0,1,0,0
16692-5-0-8.wav,urbansound8k,0,0,1,0,0
16692-5-0-9.wav,urbansound8k,0,0,1,0,0
16772-8-0-0.wav,urbansound8k,0,0,0,1,0
168846-5-0-0.wav,urbansound8k,0,0,1,0,0
168846-5-0-1.wav,urbansound8k,0,0,1,0,0
168846-5-0-2.wav,urbansound8k,0,0,1,0,0
168846-5-1-0.wav,urbansound8k,0,0,1,0,0
168846-5-1-1.wav,urbansound8k,0,0,1,0,0
168846-5-1-10.wav,urbansound8k,0,0,1,0,0
168846-5-1-11.wav,urbansound8k,0,0,1,0,0
168846-5-1-12.wav,urbansound8k,0,0,1,0,0
168846-5-1-13.wav,urbansound8k,0,0,1,0,0
168846-5-1-14.wav,urbansound8k,0,0,1,0,0
168846-5-1-2.wav,urbansound8k,0,0,1,0,0
168846-5-1-3.wav,urbansound8k,0,0,1,0,0
168846-5-1-4.wav,urbansound8k,0,0,1,0,0
168846-5-1-5.wav,urbansound8k,0,0,1,0,0
168846-5-1-6.wav,urbansound8k,0,0,1,0,0
168846-5-1-7.wav,urbansound8k,0,0,1,0,0
168846-5-1-8.wav,urbansound8k,0,0,1,0,0
168846-5-1-9.wav,urbansound8k,0,0,1,0,0
170243-1-0-0.wav,urbansound8k,1,0,0,0,0
17074-1-0-0.wav,urbansound8k,1,0,0,0,0
17124-1-0-0.wav,urbansound8k,1,0,0,0,0
171249-1-0-0.wav,urbansound8k,1,0,0,0,0
171249-1-1-0.wav,urbansound8k,1,0,0,0,0
171249-1-2-0.wav,urbansound8k,1,0,0,0,0
17307-1-0-0.wav,urbansound8k,1,0,0,0,0
174840-1-0-0.wav,urbansound8k,1,0,0,0,0
174841-1-0-0.wav,urbansound8k,1,0,0,0,0
17578-5-0-0.wav,urbansound8k,0,0,1,0,0
17578-5-0-1.wav,urbansound8k,0,0,1,0,0
17578-5-0-10.wav,urbansound8k,0,0,1,0,0
17578-5-0-11.wav,urbansound8k,0,0,1,0,0
17578-5-0-12.wav,urbansound8k,0,0,1,0,0
17578-5-0-14.wav,urbansound8k,0,0,1,0,0
17578-5-0-15.wav,urbansound8k,0,0,1,0,0
17578-5-0-16.wav,urbansound8k,0,0,1,0,0
17578-5-0-18.wav,urbansound8k,0,0,1,0,0
17578-5-0-2.wav,urbansound8k,0,0,1,0,0
17578-5-0-21.wav,urbansound8k,0,0,1,0,0
17578-5-0-22.wav,urbansound8k,0,0,1,0,0
17578-5-0-23.wav,urbansound8k,0,0,1,0,0
17578-5-0-24.wav,urbansound8k,0,0,1,0,0
17578-5-0-25.wav,urbansound8k,0,0,1,0,0
17578-5-0-26.wav,urbansound8k,0,0,1,0,0
17578-5-0-27.wav,urbansound8k,0,0,1,0,0
17578-5-0-28.wav,urbansound8k,0,0,1,0,0
17578-5-0-29.wav,urbansound8k,0,0,1,0,0
17578-5-0-3.wav,urbansound8k,0,0,1,0,0
17578-5-0-30.wav,urbansound8k,0,0,1,0,0
17578-5-0-31.wav,urbansound8k,0,0,1,0,0
17578-5-0-32.wav,urbansound8k,0,0,1,0,0
17578-5-0-33.wav,urbansound8k,0,0,1,0,0
17578-5-0-34.wav,urbansound8k,0,0,1,0,0
17578-5-0-35.wav,urbansound8k,0,0,1,0,0
17578-5-0-4.wav,urbansound8k,0,0,1,0,0
17578-5-0-5.wav,urbansound8k,0,0,1,0,0
17578-5-0-6.wav,urbansound8k,0,0,1,0,0
17578-5-0-7.wav,urbansound8k,0,0,1,0,0
17578-5-0-8.wav,urbansound8k,0,0,1,0,0
17578-5-0-9.wav,urbansound8k,0,0,1,0,0
175842-1-0-0.wav,urbansound8k,1,0,0,0,0
175843-1-0-0.wav,urbansound8k,1,0,0,0,0
175844-1-0-0.wav,urbansound8k,1,0,0,0,0
175845-1-0-0.wav,urbansound8k,1,0,0,0,0
175846-1-0-0.wav,urbansound8k,1,0,0,0,0
175847-1-0-0.wav,urbansound8k,1,0,0,0,0
175848-1-0-0.wav,urbansound8k,1,0,0,0,0
175849-1-0-0.wav,urbansound8k,1,0,0,0,0
175850-1-0-0.wav,urbansound8k,1,0,0,0,0
175851-1-0-0.wav,urbansound8k,1,0,0,0,0
175852-1-0-0.wav,urbansound8k,1,0,0,0,0
175853-1-0-0.wav,urbansound8k,1,0,0,0,0
175854-1-0-0.wav,urbansound8k,1,0,0,0,0
175855-1-0-0.wav,urbansound8k,1,0,0,0,0
175856-1-0-0.wav,urbansound8k,1,0,0,0,0
175856-1-1-0.wav,urbansound8k,1,0,0,0,0
175856-1-2-0.wav,urbansound8k,1,0,0,0,0
17592-5-0-0.wav,urbansound8k,0,0,1,0,0
17592-5-1-0.wav,urbansound8k,0,0,1,0,0
17592-5-1-1.wav,urbansound8k,0,0,1,0,0
17592-5-1-2.wav,urbansound8k,0,0,1,0,0
17592-5-1-3.wav,urbansound8k,0,0,1,0,0
176003-1-0-0.wav,urbansound8k,1,0,0,0,0
176631-1-0-0.wav,urbansound8k,1,0,0,0,0
176634-1-0-0.wav,urbansound8k,1,0,0,0,0
176638-1-0-0.wav,urbansound8k,1,0,0,0,0
176638-1-1-0.wav,urbansound8k,1,0,0,0,0
176638-5-0-0.wav,urbansound8k,0,0,1,0,0
176638-5-0-1.wav,urbansound8k,0,0,1,0,0
176638-5-0-2.wav,urbansound8k,0,0,1,0,0
176787-5-0-0.wav,urbansound8k,0,0,1,0,0
176787-5-0-1.wav,urbansound8k,0,0,1,0,0
176787-5-0-10.wav,urbansound8k,0,0,1,0,0
176787-5-0-11.wav,urbansound8k,0,0,1,0,0
176787-5-0-12.wav,urbansound8k,0,0,1,0,0
176787-5-0-13.wav,urbansound8k,0,0,1,0,0
176787-5-0-14.wav,urbansound8k,0,0,1,0,0
176787-5-0-15.wav,urbansound8k,0,0,1,0,0
176787-5-0-16.wav,urbansound8k,0,0,1,0,0
176787-5-0-17.wav,urbansound8k,0,0,1,0,0
176787-5-0-18.wav,urbansound8k,0,0,1,0,0
176787-5-0-19.wav,urbansound8k,0,0,1,0,0
176787-5-0-2.wav,urbansound8k,0,0,1,0,0
176787-5-0-20.wav,urbansound8k,0,0,1,0,0
176787-5-0-21.wav,urbansound8k,0,0,1,0,0
176787-5-0-22.wav,urbansound8k,0,0,1,0,0
176787-5-0-23.wav,urbansound8k,0,0,1,0,0
176787-5-0-24.wav,urbansound8k,0,0,1,0,0
176787-5-0-25.wav,urbansound8k,0,0,1,0,0
176787-5-0-26.wav,urbansound8k,0,0,1,0,0
176787-5-0-27.wav,urbansound8k,0,0,1,0,0
176787-5-0-28.wav,urbansound8k,0,0,1,0,0
176787-5-0-29.wav,urbansound8k,0,0,1,0,0
176787-5-0-3.wav,urbansound8k,0,0,1,0,0
176787-5-0-30.wav,urbansound8k,0,0,1,0,0
176787-5-0-4.wav,urbansound8k,0,0,1,0,0
176787-5-0-5.wav,urbansound8k,0,0,1,0,0
176787-5-0-6.wav,urbansound8k,0,0,1,0,0
176787-5-0-7.wav,urbansound8k,0,0,1,0,0
176787-5-0-8.wav,urbansound8k,0,0,1,0,0
176787-5-0-9.wav,urbansound8k,0,0,1,0,0
177592-5-0-0.wav,urbansound8k,0,0,1,0,0
177592-5-0-1.wav,urbansound8k,0,0,1,0,0
177592-5-0-10.wav,urbansound8k,0,0,1,0,0
177592-5-0-2.wav,urbansound8k,0,0,1,0,0
177592-5-0-3.wav,urbansound8k,0,0,1,0,0
177592-5-0-4.wav,urbansound8k,0,0,1,0,0
177592-5-0-5.wav,urbansound8k,0,0,1,0,0
177592-5-0-6.wav,urbansound8k,0,0,1,0,0
177592-5-0-7.wav,urbansound8k,0,0,1,0,0
177592-5-0-8.wav,urbansound8k,0,0,1,0,0
177592-5-0-9.wav,urbansound8k,0,0,1,0,0
178115-1-0-0.wav,urbansound8k,1,0,0,0,0
178402-1-0-0.wav,urbansound8k,1,0,0,0,0
17853-5-0-0.wav,urbansound8k,0,0,1,0,0
17853-5-0-1.wav,urbansound8k,0,0,1,0,0
17853-5-0-10.wav,urbansound8k,0,0,1,0,0
17853-5-0-11.wav,urbansound8k,0,0,1,0,0
17853-5-0-12.wav,urbansound8k,0,0,1,0,0
17853-5-0-13.wav,urbansound8k,0,0,1,0,0
17853-5-0-14.wav,urbansound8k,0,0,1,0,0
17853-5-0-15.wav,urbansound8k,0,0,1,0,0
17853-5-0-2.wav,urbansound8k,0,0,1,0,0
17853-5-0-3.wav,urbansound8k,0,0,1,0,0
17853-5-0-4.wav,urbansound8k,0,0,1,0,0
17853-5-0-5.wav,urbansound8k,0,0,1,0,0
17853-5-0-6.wav,urbansound8k,0,0,1,0,0
17853-5-0-7.wav,urbansound8k,0,0,1,0,0
17853-5-0-8.wav,urbansound8k,0,0,1,0,0
17853-5-0-9.wav,urbansound8k,0,0,1,0,0
179858-1-0-0.wav,urbansound8k,1,0,0,0,0
179860-1-0-0.wav,urbansound8k,1,0,0,0,0
179861-1-0-0.wav,urbansound8k,1,0,0,0,0
179862-1-0-0.wav,urbansound8k,1,0,0,0,0
179863-1-0-0.wav,urbansound8k,1,0,0,0,0
179864-1-0-0.wav,urbansound8k,1,0,0,0,0
179865-1-0-0.wav,urbansound8k,1,0,0,0,0
179866-1-0-0.wav,urbansound8k,1,0,0,0,0
179866-1-1-0.wav,urbansound8k,1,0,0,0,0
179867-1-0-0.wav,urbansound8k,1,0,0,0,0
179868-1-0-0.wav,urbansound8k,1,0,0,0,0
180156-1-0-0.wav,urbansound8k,1,0,0,0,0
180156-1-1-0.wav,urbansound8k,1,0,0,0,0
180156-1-10-0.wav,urbansound8k,1,0,0,0,0
180156-1-11-0.wav,urbansound8k,1,0,0,0,0
180156-1-12-0.wav,urbansound8k,1,0,0,0,0
180156-1-2-0.wav,urbansound8k,1,0,0,0,0
180156-1-3-0.wav,urbansound8k,1,0,0,0,0
180156-1-4-0.wav,urbansound8k,1,0,0,0,0
180156-1-5-0.wav,urbansound8k,1,0,0,0,0
180156-1-6-0.wav,urbansound8k,1,0,0,0,0
180156-1-7-0.wav,urbansound8k,1,0,0,0,0
180156-1-8-0.wav,urbansound8k,1,0,0,0,0
180156-1-9-0.wav,urbansound8k,1,0,0,0,0
182474-1-0-0.wav,urbansound8k,1,0,0,0,0
183894-1-5-0.wav,urbansound8k,1,0,0,0,0
183894-1-6-0.wav,urbansound8k,1,0,0,0,0
183894-1-7-0.wav,urbansound8k,1,0,0,0,0
183894-1-8-0.wav,urbansound8k,1,0,0,0,0
183894-1-9-0.wav,urbansound8k,1,0,0,0,0
184355-1-0-0.wav,urbansound8k,1,0,0,0,0
184623-8-0-0.wav,urbansound8k,0,0,0,1,0
184623-8-0-1.wav,urbansound8k,0,0,0,1,0
184623-8-0-2.wav,urbansound8k,0,0,0,1,0
184623-8-0-3.wav,urbansound8k,0,0,0,1,0
184623-8-1-0.wav,urbansound8k,0,0,0,1,0
185436-1-0-0.wav,urbansound8k,1,0,0,0,0
185436-1-1-0.wav,urbansound8k,1,0,0,0,0
185436-1-2-0.wav,urbansound8k,1,0,0,0,0
185436-1-3-0.wav,urbansound8k,1,0,0,0,0
185436-1-4-0.wav,urbansound8k,1,0,0,0,0
185436-1-5-0.wav,urbansound8k,1,0,0,0,0
185436-1-6-0.wav,urbansound8k,1,0,0,0,0
185436-1-7-0.wav,urbansound8k,1,0,0,0,0
18592-5-0-0.wav,urbansound8k,0,0,1,0,0
18592-5-0-1.wav,urbansound8k,0,0,1,0,0
18592-5-0-2.wav,urbansound8k,0,0,1,0,0
18592-5-0-3.wav,urbansound8k,0,0,1,0,0
18592-5-0-4.wav,urbansound8k,0,0,1,0,0
18594-1-0-0.wav,urbansound8k,1,0,0,0,0
18594-1-1-0.wav,urbansound8k,1,0,0,0,0
18594-1-2-0.wav,urbansound8k,1,0,0,0,0
18594-1-3-0.wav,urbansound8k,1,0,0,0,0
18594-1-4-0.wav,urbansound8k,1,0,0,0,0
18594-1-5-0.wav,urbansound8k,1,0,0,0,0
18594-1-6-0.wav,urbansound8k,1,0,0,0,0
186935-5-0-0.wav,urbansound8k,0,0,1,0,0
186935-5-0-1.wav,urbansound8k,0,0,1,0,0
186936-5-0-0.wav,urbansound8k,0,0,1,0,0
186936-5-0-1.wav,urbansound8k,0,0,1,0,0
186938-5-0-0.wav,urbansound8k,0,0,1,0,0
186940-5-0-0.wav,urbansound8k,0,0,1,0,0
187075-5-0-0.wav,urbansound8k,0,0,1,0,0
187075-5-0-1.wav,urbansound8k,0,0,1,0,0
187075-5-0-2.wav,urbansound8k,0,0,1,0,0
187075-5-0-3.wav,urbansound8k,0,0,1,0,0
187075-5-0-4.wav,urbansound8k,0,0,1,0,0
187075-5-0-5.wav,urbansound8k,0,0,1,0,0
187075-5-0-6.wav,urbansound8k,0,0,1,0,0
187075-5-0-7.wav,urbansound8k,0,0,1,0,0
187075-5-0-8.wav,urbansound8k,0,0,1,0,0
187356-1-0-0.wav,urbansound8k,1,0,0,0,0
187356-1-1-0.wav,urbansound8k,1,0,0,0,0
187356-1-2-0.wav,urbansound8k,1,0,0,0,0
187356-1-3-0.wav,urbansound8k,1,0,0,0,0
187356-1-4-0.wav,urbansound8k,1,0,0,0,0
187356-1-5-0.wav,urbansound8k,1,0,0,0,0
187356-1-6-0.wav,urbansound8k,1,0,0,0,0
188004-8-0-0.wav,urbansound8k,0,0,0,1,0
188004-8-0-1.wav,urbansound8k,0,0,0,1,0
188004-8-0-2.wav,urbansound8k,0,0,0,1,0
18933-1-0-0.wav,urbansound8k,1,0,0,0,0
19026-1-0-0.wav,urbansound8k,1,0,0,0,0
19338-5-0-0.wav,urbansound8k,0,0,1,0,0
19338-5-1-0.wav,urbansound8k,0,0,1,0,0
19338-5-2-0.wav,urbansound8k,0,0,1,0,0
19338-5-3-0.wav,urbansound8k,0,0,1,0,0
194962-5-0-0.wav,urbansound8k,0,0,1,0,0
194962-5-0-1.wav,urbansound8k,0,0,1,0,0
194962-5-0-2.wav,urbansound8k,0,0,1,0,0
195451-5-0-0.wav,urbansound8k,0,0,1,0,0
195451-5-0-1.wav,urbansound8k,0,0,1,0,0
195451-5-0-10.wav,urbansound8k,0,0,1,0,0
195451-5-0-11.wav,urbansound8k,0,0,1,0,0
195451-5-0-12.wav,urbansound8k,0,0,1,0,0
195451-5-0-13.wav,urbansound8k,0,0,1,0,0
195451-5-0-14.wav,urbansound8k,0,0,1,0,0
195451-5-0-15.wav,urbansound8k,0,0,1,0,0
195451-5-0-16.wav,urbansound8k,0,0,1,0,0
195451-5-0-17.wav,urbansound8k,0,0,1,0,0
195451-5-0-18.wav,urbansound8k,0,0,1,0,0
195451-5-0-19.wav,urbansound8k,0,0,1,0,0
195451-5-0-2.wav,urbansound8k,0,0,1,0,0
195451-5-0-20.wav,urbansound8k,0,0,1,0,0
195451-5-0-21.wav,urbansound8k,0,0,1,0,0
195451-5-0-3.wav,urbansound8k,0,0,1,0,0
195451-5-0-4.wav,urbansound8k,0,0,1,0,0
195451-5-0-5.wav,urbansound8k,0,0,1,0,0
195451-5-0-6.wav,urbansound8k,0,0,1,0,0
195451-5-0-7.wav,urbansound8k,0,0,1,0,0
195451-5-0-8.wav,urbansound8k,0,0,1,0,0
195451-5-0-9.wav,urbansound8k,0,0,1,0,0
199769-1-0-0.wav,urbansound8k,1,0,0,0,0
199769-1-0-1.wav,urbansound8k,1,0,0,0,0
199769-1-0-10.wav,urbansound8k,1,0,0,0,0
199769-1-0-11.wav,urbansound8k,1,0,0,0,0
199769-1-0-12.wav,urbansound8k,1,0,0,0,0
199769-1-0-13.wav,urbansound8k,1,0,0,0,0
199769-1-0-14.wav,urbansound8k,1,0,0,0,0
199769-1-0-15.wav,urbansound8k,1,0,0,0,0
199769-1-0-16.wav,urbansound8k,1,0,0,0,0
199769-1-0-17.wav,urbansound8k,1,0,0,0,0
199769-1-0-18.wav,urbansound8k,1,0,0,0,0
199769-1-0-2.wav,urbansound8k,1,0,0,0,0
199769-1-0-3.wav,urbansound8k,1,0,0,0,0
199769-1-0-4.wav,urbansound8k,1,0,0,0,0
199769-1-0-5.wav,urbansound8k,1,0,0,0,0
199769-1-0-6.wav,urbansound8k,1,0,0,0,0
199769-1-0-7.wav,urbansound8k,1,0,0,0,0
199769-1-0-8.wav,urbansound8k,1,0,0,0,0
199769-1-0-9.wav,urbansound8k,1,0,0,0,0
200786-5-0-0.wav,urbansound8k,0,0,1,0,0
200786-5-1-0.wav,urbansound8k,0,0,1,0,0
200786-5-1-1.wav,urbansound8k,0,0,1,0,0
200786-5-1-2.wav,urbansound8k,0,0,1,0,0
200786-5-1-3.wav,urbansound8k,0,0,1,0,0
200786-5-1-4.wav,urbansound8k,0,0,1,0,0
200786-5-1-5.wav,urbansound8k,0,0,1,0,0
201652-5-0-0.wav,urbansound8k,0,0,1,0,0
201652-5-0-1.wav,urbansound8k,0,0,1,0,0
201652-5-0-2.wav,urbansound8k,0,0,1,0,0
201652-5-0-3.wav,urbansound8k,0,0,1,0,0
201652-5-1-0.wav,urbansound8k,0,0,1,0,0
201652-5-2-0.wav,urbansound8k,0,0,1,0,0
201652-5-2-1.wav,urbansound8k,0,0,1,0,0
201652-5-2-2.wav,urbansound8k,0,0,1,0,0
201652-5-2-3.wav,urbansound8k,0,0,1,0,0
201652-5-2-4.wav,urbansound8k,0,0,1,0,0
201652-5-2-5.wav,urbansound8k,0,0,1,0,0
201652-5-3-0.wav,urbansound8k,0,0,1,0,0
201652-5-3-1.wav,urbansound8k,0,0,1,0,0
201652-5-3-2.wav,urbansound8k,0,0,1,0,0
201652-5-3-3.wav,urbansound8k,0,0,1,0,0
201652-5-3-4.wav,urbansound8k,0,0,1,0,0
201652-5-4-0.wav,urbansound8k,0,0,1,0,0
201652-5-4-1.wav,urbansound8k,0,0,1,0,0
201652-5-4-2.wav,urbansound8k,0,0,1,0,0
201652-5-4-3.wav,urbansound8k,0,0,1,0,0
201652-5-4-4.wav,urbansound8k,0,0,1,0,0
201652-5-4-5.wav,urbansound8k,0,0,1,0,0
